Date,Source,POC,Daily Max 1-hour NO2 Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
11/30/2019,AQS,1,11.3,ppb,10,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/01/2019,AQS,1,6.4,ppb,6,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/02/2019,AQS,1,9.8,ppb,8,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/03/2019,AQS,1,29,ppb,27,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/04/2019,AQS,1,16,ppb,15,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/05/2019,AQS,1,14,ppb,13,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/06/2019,AQS,1,21.3,ppb,20,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/07/2019,AQS,1,26.5,ppb,25,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/08/2019,AQS,1,20.3,ppb,19,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/09/2019,AQS,1,18.8,ppb,17,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/10/2019,AQS,1,8.3,ppb,8,Rochester Near-Road,19,79,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/11/2019,AQS,1,18.9,ppb,17,Rochester Near-Road,23,96,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/12/2019,AQS,1,20.5,ppb,19,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/13/2019,AQS,1,15.8,ppb,14,Rochester Near-Road,23,96,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/14/2019,AQS,1,12.9,ppb,11,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/15/2019,AQS,1,6.2,ppb,6,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/16/2019,AQS,1,23.6,ppb,22,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/17/2019,AQS,1,19.3,ppb,18,Rochester Near-Road,19,79,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/18/2019,AQS,1,10.7,ppb,9,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/19/2019,AQS,1,19,ppb,18,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/20/2019,AQS,1,24.2,ppb,23,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/21/2019,AQS,1,21.4,ppb,20,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/22/2019,AQS,1,12.3,ppb,11,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/23/2019,AQS,1,11.9,ppb,10,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/24/2019,AQS,1,7.7,ppb,7,Rochester Near-Road,18,75,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/25/2019,AQS,1,21.3,ppb,20,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/26/2019,AQS,1,17.7,ppb,16,Rochester Near-Road,22,92,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/27/2019,AQS,1,7.5,ppb,7,Rochester Near-Road,21,88,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/28/2019,AQS,1,19.8,ppb,18,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/29/2019,AQS,1,16.5,ppb,15,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/30/2019,AQS,1,15.1,ppb,14,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/31/2019,AQS,1,11.8,ppb,10,Rochester Near-Road,19,79,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/01/2020,AQS,1,9.5,ppb,8,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/02/2020,AQS,1,15.5,ppb,14,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/03/2020,AQS,1,17.5,ppb,16,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/04/2020,AQS,1,10.7,ppb,9,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/05/2020,AQS,1,13.5,ppb,12,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/06/2020,AQS,1,7,ppb,7,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/07/2020,AQS,1,25.9,ppb,24,Rochester Near-Road,18,75,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/08/2020,AQS,1,10.4,ppb,9,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/09/2020,AQS,1,22.3,ppb,21,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/10/2020,AQS,1,15.7,ppb,14,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/11/2020,AQS,1,11,ppb,10,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/12/2020,AQS,1,6.8,ppb,6,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/13/2020,AQS,1,15.1,ppb,14,Rochester Near-Road,22,92,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/14/2020,AQS,1,11,ppb,10,Rochester Near-Road,19,79,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/15/2020,AQS,1,12.4,ppb,11,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/16/2020,AQS,1,9.2,ppb,8,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/17/2020,AQS,1,27.2,ppb,25,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/18/2020,AQS,1,11.8,ppb,10,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/19/2020,AQS,1,6.1,ppb,6,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/20/2020,AQS,1,25.6,ppb,24,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/21/2020,AQS,1,30.7,ppb,28,Rochester Near-Road,18,75,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/22/2020,AQS,1,35.5,ppb,33,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/23/2020,AQS,1,37.4,ppb,35,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/24/2020,AQS,1,28.3,ppb,26,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/25/2020,AQS,1,14.6,ppb,13,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/26/2020,AQS,1,5.5,ppb,5,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/27/2020,AQS,1,11.4,ppb,10,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/28/2020,AQS,1,10,ppb,9,Rochester Near-Road,19,79,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/29/2020,AQS,1,19.7,ppb,18,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/30/2020,AQS,1,24.7,ppb,23,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/31/2020,AQS,1,29.9,ppb,27,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/01/2020,AQS,1,16.8,ppb,15,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/02/2020,AQS,1,13.3,ppb,12,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/03/2020,AQS,1,25.6,ppb,24,Rochester Near-Road,19,79,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/04/2020,AQS,1,21.9,ppb,20,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/05/2020,AQS,1,7.7,ppb,7,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/06/2020,AQS,1,13.4,ppb,12,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/07/2020,AQS,1,9.4,ppb,8,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/08/2020,AQS,1,21.8,ppb,20,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/09/2020,AQS,1,21.2,ppb,20,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/10/2020,AQS,1,30.2,ppb,28,Rochester Near-Road,19,79,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/11/2020,AQS,1,30,ppb,28,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/12/2020,AQS,1,28.1,ppb,26,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/13/2020,AQS,1,15.7,ppb,14,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/14/2020,AQS,1,28.3,ppb,26,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/15/2020,AQS,1,13.4,ppb,12,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/16/2020,AQS,1,7.2,ppb,7,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/17/2020,AQS,1,12,ppb,11,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/18/2020,AQS,1,7.8,ppb,7,Rochester Near-Road,19,79,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/19/2020,AQS,1,11.1,ppb,10,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/20/2020,AQS,1,16.1,ppb,15,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/21/2020,AQS,1,12.9,ppb,11,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/22/2020,AQS,1,7.2,ppb,7,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/23/2020,AQS,1,21.4,ppb,20,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/24/2020,AQS,1,22.8,ppb,21,Rochester Near-Road,18,75,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/25/2020,AQS,1,28.6,ppb,26,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/26/2020,AQS,1,10.6,ppb,9,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/27/2020,AQS,1,7.9,ppb,7,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/28/2020,AQS,1,5.9,ppb,5,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/29/2020,AQS,1,12,ppb,11,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/01/2020,AQS,1,12.8,ppb,11,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/04/2020,AQS,1,7.4,ppb,7,Rochester Near-Road,23,96,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/05/2020,AQS,1,9.5,ppb,8,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/06/2020,AQS,1,15.1,ppb,14,Rochester Near-Road,23,96,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/07/2020,AQS,1,11.4,ppb,10,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/08/2020,AQS,1,14.8,ppb,13,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/09/2020,AQS,1,11.8,ppb,10,Rochester Near-Road,18,75,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/10/2020,AQS,1,6.9,ppb,6,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/11/2020,AQS,1,26.8,ppb,25,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/12/2020,AQS,1,19.9,ppb,18,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/13/2020,AQS,1,5.5,ppb,5,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/14/2020,AQS,1,5.4,ppb,5,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/15/2020,AQS,1,15.1,ppb,14,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/16/2020,AQS,1,27.9,ppb,25,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/17/2020,AQS,1,8.8,ppb,8,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/18/2020,AQS,1,30.9,ppb,28,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/19/2020,AQS,1,11.7,ppb,10,Rochester Near-Road,19,79,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/20/2020,AQS,1,6.5,ppb,6,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/21/2020,AQS,1,22.1,ppb,21,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/22/2020,AQS,1,25.6,ppb,24,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/23/2020,AQS,1,10.6,ppb,9,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/24/2020,AQS,1,17.3,ppb,16,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/25/2020,AQS,1,11,ppb,10,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/26/2020,AQS,1,16,ppb,15,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/27/2020,AQS,1,12.5,ppb,11,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/28/2020,AQS,1,14,ppb,13,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/29/2020,AQS,1,3.2,ppb,3,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/30/2020,AQS,1,6.3,ppb,6,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/31/2020,AQS,1,6.2,ppb,6,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/01/2020,AQS,1,11.3,ppb,10,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/03/2020,AQS,1,6.6,ppb,6,Rochester Near-Road,23,96,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/04/2020,AQS,1,13.5,ppb,12,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/05/2020,AQS,1,9.3,ppb,8,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/06/2020,AQS,1,15,ppb,14,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/07/2020,AQS,1,25.2,ppb,24,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/08/2020,AQS,1,14.7,ppb,13,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/09/2020,AQS,1,18.6,ppb,17,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/10/2020,AQS,1,4.7,ppb,4,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/11/2020,AQS,1,10.9,ppb,9,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/12/2020,AQS,1,18.3,ppb,17,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/13/2020,AQS,1,3.8,ppb,3,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/14/2020,AQS,1,7.6,ppb,7,Rochester Near-Road,19,79,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/15/2020,AQS,1,14.4,ppb,13,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/16/2020,AQS,1,10.5,ppb,9,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/17/2020,AQS,1,11.3,ppb,10,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/18/2020,AQS,1,6,ppb,6,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/19/2020,AQS,1,4.4,ppb,4,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/20/2020,AQS,1,20.4,ppb,19,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/21/2020,AQS,1,9.5,ppb,8,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/22/2020,AQS,1,9.8,ppb,8,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/23/2020,AQS,1,22.1,ppb,21,Rochester Near-Road,19,79,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/24/2020,AQS,1,9.9,ppb,8,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/25/2020,AQS,1,23.2,ppb,22,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/26/2020,AQS,1,4.8,ppb,4,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/27/2020,AQS,1,12.5,ppb,11,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
